state_id,police_homicide,police_homicide_wp,police_homicide_guardian,police_homicide_mpv,police_homicide_kbp,police_homicide_fatal,year,state_abb,pop_100000,std_squire_capacity,termect,std_med_income,std_employees,std_police_ideal,repleg,demleg,repgov,demgov,state,std_black,invlaw,wapost_fbi_dif,guard_fbi_dif,mpv_fbi_dif,kbp_fbi_dif,fatal_fbi_dif,total_pop,white_pop,black_pop,hispanic_pop,asian_pop,white_pov,black_pov,hispanic_pov,asian_pov,children_0_18,adults_19_25,adults_26_34,adults_3554,adults_5564,adults_65up,male_pop,female_pop,total_incar,income,black_income,unemployment,black_female_16_65_unemp,black_female_65up_unemp,black_male_16_65_unemp,black_male_65up_unemp,homeless,black_unemp,underreport,black_unemp_per,homeless_per,unemployment_per,total_incar_per,underreport2
16,5,5,5,5,5,21,2016,IA,31.34693,-.2578989,0,.23465058,-.49720529,.42967629,0,0,1,0,IOWA,-.71635896,0,0,0,0,0,16,3030400,.866,.033,.057,.024,.096000001,.29100001,.243,.14300001,.244,.090999998,.116,.25099999,.13500001,.163,.495,.505,46700,66527,29802,68229,2495,0,2944,96,3064,5535,0,.0018264916,.0010110877,.02251485,.015410507,16
16,,5,,6,5,15,2017,IA,,-.40100083,0,.70445895,-.47576448,.42967629,1,0,1,0,IOWA,-.7375555,0,,,,,,3045600,.85900003,.030999999,.059,.027000001,.086999997,.329,.14300001,.14399999,.248,.090000004,.115,.248,.13600001,.164,.493,.50700003,47000,69105,30505,62454,2234,0,2791,93,2756,5118,,.001680457,.00090491201,.020506304,.015432099,
17,1,,,6,,18,2013,KS,28.928209,-.12051655,0,-.58020508,-.62573683,-.21817821,1,0,1,0,KANSAS,-.48319679,0,,,5,,17,2796500,.773,.056000002,.111,.024,.108,.26899999,.234,.161,.26499999,.093999997,.12,.25400001,.127,.139,.49399999,.50599998,37100,64749,32311,95703,5724,81,6834,34,2693,12673,,.004531736,.00096298946,.03422242,.013266583,17
17,2,,,15,14,27,2014,KS,28.993601,-.12051655,0,-.37041375,-.61865819,-.21817821,1,0,1,0,KANSAS,-.48319679,0,,,13,12,25,2810700,.76999998,.054000001,.114,.025,.106,.24699999,.27900001,.134,.266,.094999999,.119,.25099999,.12800001,.141,.491,.509,37400,65700,32903,89727,5675,34,5886,81,2588,11676,,.0041541252,.00092076708,.031923365,.013306294,25
17,1,9,11,13,10,22,2015,KS,29.067209,-.79867494,0,-.21823739,-.61405957,-.21817821,1,0,1,0,KANSAS,-.47259852,0,8,10,12,9,21,4730100,.76499999,.057,.116,.028999999,.1,.26100001,.20900001,.162,.264,.093000002,.119,.25099999,.13,.14399999,.493,.50700003,37400,66166,33677,80555,4764,42,5311,80,2588,10197,8,.0021557685,.00054713432,.017030295,.0079068094,21
17,0,10,11,11,9,20,2016,KS,29.072889,-.79867494,0,-.0099453302,-.62181914,-.21817821,1,0,1,0,KANSAS,-.50439334,0,10,11,11,9,20,2817000,.76499999,.056000002,.117,.027000001,.1,.27500001,.182,.118,.26199999,.096000001,.116,.248,.13,.148,.49399999,.50599998,38500,67823,33887,71664,4011,45,4562,82,2255,8700,10,.0030883919,.00080049696,.02543983,.013667022,20
17,,12,,16,14,25,2017,KS,,-.60886312,0,.10378534,-.6073947,-.21817821,1,0,1,0,KANSAS,-.50439334,0,,,,,,2817600,.76099998,.052999999,.119,.029999999,.097999997,.27900001,.167,.161,.25999999,.093999997,.117,.244,.132,.153,.495,.505,38900,70126,34664,63885,3811,48,4156,91,2287,8106,,.0028769164,.00081168371,.022673553,.013806076,
18,3,,,7,,12,2013,KY,44.004768,.092229627,0,-1.5790431,-.66764992,-.13725218,0,0,0,1,KENTUCKY,-.25003463,0,,,4,,9,4260900,.86000001,.075999998,.032000002,.012,.17,.278,.28400001,.142,.245,.092,.114,.27200001,.133,.14399999,.48899999,.51099998,97600,54498,29251,188278,12823,74,12866,151,5245,25914,,.0060818135,.0012309606,.044187378,.022905959,9
18,2,,,20,18,27,2014,KY,44.130569,.092229627,0,-1.5117899,-.66658556,-.13725218,0,0,0,1,KENTUCKY,-.2606329,0,,,18,16,25,4268800,.85799998,.075000003,.033,.012,.167,.322,.34599999,.233,.243,.090999998,.113,.271,.134,.148,.491,.509,103600,55166,28858,180101,12623,103,12264,165,4538,25155,,.0058927569,.0010630622,.042190079,.024269115,25
18,5,16,19,18,16,22,2015,KY,44.246109,-.75489283,0,-1.5545193,-.65395123,-.13725218,0,0,0,1,KENTUCKY,-.25003463,0,11,14,13,11,17,4730100,.85500002,.078000002,.033,.014,.16599999,.292,.30399999,.14300001,.242,.090000004,.112,.26699999,.13600001,.152,.48899999,.51099998,103700,55688,29358,162871,11184,105,11500,189,4538,22978,11,.0048578256,.00095938775,.034432888,.021923427,17
18,7,18,22,23,20,24,2016,KY,44.36974,-.75489283,0,-1.2351738,-.66566026,-.13725218,0,0,1,0,KENTUCKY,-.22883807,0,11,15,16,13,17,4287700,.852,.079999998,.034000002,.014,.168,.31299999,.32699999,.156,.242,.090000004,.113,.26300001,.13699999,.155,.48800001,.51200002,97900,56922,30418,145275,9836,120,9911,143,4237,20010,11,.0046668379,.00098817551,.033881802,.022832755,17
18,,17,,19,17,30,2017,KY,,-.69047719,0,-.59487653,-.69942766,-.13725218,1,0,1,0,KENTUCKY,-.23943634,0,,,,,,4307100,.84899998,.079000004,.035,.015,.162,.249,.25999999,.16,.242,.088,.114,.25999999,.13699999,.15899999,.491,.509,103000,59071,32160,130615,9192,142,9912,154,4025,19400,,.0045041908,.00093450351,.03032551,.023914002,
19,4,,,15,,25,2013,LA,46.264019,.34891239,1,-1.850626,.28104681,-.22038837,1,0,1,0,LOUISIA,2.3147492,0,,,11,,21,4483200,.59899998,.31799999,.046,.016000001,.118,.338,.252,.12800001,.257,.1,.126,.25799999,.12800001,.131,.48199999,.51800001,115700,57260,28070,178471,43749,555,46970,521,5226,91795,,.02047533,.0011656852,.039808843,.025807459,21
19,9,,,26,21,46,2014,LA,46.478802,.34891239,1,-1.5524845,.33033296,-.22038837,1,0,1,0,LOUISIA,2.3147492,0,,,17,12,37,4508500,.59600002,.31900001,.046999998,.017000001,.121,.33000001,.25400001,.126,.25600001,.097999997,.126,.25600001,.12800001,.13600001,.48199999,.51800001,113600,57681,28116,176490,43041,688,46208,489,4081,90426,,.020056782,.00090517913,.039146058,.02519685,37
19,10,27,27,30,26,46,2015,LA,46.689602,-.60049528,1,-1.1759524,.41347116,-.22038837,1,0,1,0,LOUISIA,2.2935526,0,17,17,20,16,36,4730100,.59399998,.31799999,.048999999,.017000001,.126,.317,.244,.145,.255,.096000001,.126,.25299999,.13,.14,.48300001,.51700002,114600,58260,27756,166201,40303,557,42898,504,4081,84262,17,.017813999,.00086277246,.03513689,.024227818,36
19,4,19,22,25,20,30,2016,LA,46.816662,-.60049528,1,-1.5749736,.38112777,-.22038837,1,0,1,0,LOUISIA,2.3147492,0,15,18,21,16,26,4530500,.59399998,.31799999,.048999999,.017000001,.126,.34,.242,.169,.255,.093000002,.126,.252,.13,.145,.48300001,.51700002,111000,59392,28095,157674,37999,588,40613,410,3994,79610,15,.017572012,.0008815804,.03480278,.024500607,26
19,,19,,22,20,34,2017,LA,,-.42833474,1,-1.3921692,.19350815,-.22038837,1,0,1,0,LOUISIA,2.3147492,0,,,,,,4541500,.588,.31799999,.052000001,.017999999,.122,.33700001,.245,.167,.255,.093999997,.121,.25099999,.131,.149,.48199999,.51800001,111300,60968,28743,147942,34632,621,38162,321,3305,73736,,.016236044,.00072773313,.032575581,.024507321,
20,4,,,5,,6,2013,ME,13.29076,-.26170048,1,-.72627723,-.70302325,-1.0423145,0,1,1,0,MAINE,-.98131597,0,,,1,,2,1291900,.94099998,.0099999998,.013,.0099999998,.125,.57700002,.28200001,0,.206,.079999998,.1,.28,.15800001,.176,.48800001,.51200002,10500,59427,27020,49236,411,3,614,0,3016,1028,,.00079572725,.0023345461,.03811131,.0081275636,2
20,6,,,6,6,8,2014,ME,13.30719,-.26170048,1,-.55610961,-.70427263,-1.0423145,0,1,1,0,MAINE,-.96011943,0,,,0,0,2,1293800,.93800002,.012,.012,.0099999998,.13600001,.484,.131,0,.204,.079000004,.102,.27399999,.16,.182,.48199999,.51800001,10100,60154,24370,47456,415,3,607,0,2372,1025,,.00079223991,.0018333591,.036679547,.0078064618,2
20,2,2,2,2,2,4,2015,ME,13.29453,-.77155006,1,-.65827441,-.70070302,-1.0423145,0,0,1,0,MAINE,-.98131597,0,0,0,0,0,2,4730100,.93699998,.011,.015,.011,.12,.491,.219,0,.2,.079999998,.1,.26899999,.161,.19,.48899999,.51099998,10100,60643,23453,43256,361,3,728,0,2372,1092,0,.00023086193,.0005014693,.009144838,.0021352614,2
20,2,2,2,2,2,3,2016,ME,13.31479,-.77155006,1,-.64756531,-.70114636,-1.0423145,0,0,1,0,MAINE,-.94952112,0,0,0,0,0,1,1293800,.93599999,.015,.015,.012,.12,.49000001,.134,0,.205,.071999997,.107,.26300001,.161,.193,.486,.514,10300,61950,27794,37610,395,0,627,0,2241,1022,0,.00078992115,.001732107,.029069409,.007961045,1
20,,9,,10,8,13,2017,ME,,-.78002501,1,-.56103575,-.70311248,-1.0423145,0,0,1,0,MAINE,-.96011943,0,,,,,,1300200,.93699998,.011,.016000001,.011,.106,0,.19400001,0,.20100001,.071000002,.11,.25799999,.161,.199,.48899999,.51099998,10400,64679,28018,32984,324,7,542,0,2280,873,,.00067143515,.0017535763,.025368406,.0079987692,
21,17,,,25,,40,2013,MD,59.311291,.93944073,0,.89518803,1.1866039,-1.1570529,0,1,0,1,MARYLAND,1.9968008,0,,,8,,23,5767500,.53200001,.289,.090999998,.059999999,.07,.153,.13,.094999999,.241,.088,.123,.28400001,.12899999,.133,.48300001,.51700002,74800,92628,58091,239336,53556,1222,58504,1273,8205,114555,,.019862158,.0014226268,.041497357,.012969224,23
21,11,,,24,18,31,2014,MD,59.672951,.93944073,0,2.0628016,.78003389,-1.1570529,0,1,0,1,MARYLAND,2.0073991,0,,,13,7,20,5819300,.52499998,.29100001,.093999997,.061999999,.068999998,.139,.13500001,.101,.23999999,.089000002,.124,.28,.131,.13699999,.48199999,.51800001,109700,93724,58657,237611,54350,1525,58352,1337,8390,115564,,.019858746,.0014417542,.040831544,.018851064,20
21,9,15,17,20,16,24,2015,MD,59.949829,-.19942166,0,1.7874705,.97571987,-1.1570529,0,1,1,0,MARYLAND,1.9862025,0,6,8,11,7,15,4730100,.51899999,.28799999,.094999999,.064000003,.068000004,.149,.149,.074000001,.237,.090999998,.122,.27700001,.133,.141,.47999999,.51999998,104500,94111,59021,219768,50782,1475,52687,1310,8390,106254,6,.022463372,.0017737468,.046461597,.022092557,15
21,9,15,16,19,16,25,2016,MD,60.164471,-.19942166,0,1.8052477,.9755311,-1.1570529,0,1,1,0,MARYLAND,2.0179973,0,6,7,10,7,16,5856500,.514,.29300001,.097999997,.063000001,.068999998,.12800001,.127,.077,.23800001,.085000001,.124,.27399999,.134,.146,.47999999,.51999998,99000,95994,60593,199478,44972,1294,48586,1232,7689,96084,6,.016406385,.0013129002,.034060959,.016904294,16
21,,9,,14,11,28,2017,MD,,-.2256379,0,2.5895824,.92512286,-1.1570529,0,1,1,0,MARYLAND,2.0285957,0,,,,,,5892900,.50700003,.292,.102,.064999998,.064000003,.134,.14,.071000002,.236,.085000001,.123,.271,.13699999,.149,.48199999,.51800001,98400,99209,62827,182847,40927,1462,44389,1215,7247,87993,,.014932036,.001229785,.031028356,.016698061,
22,0,,,15,,21,2013,MA,67.067863,1.4032919,0,.6489858,-.16439667,-.57237542,0,1,0,1,MASSACHUSETTS,-.40900883,0,,,15,,21,6451500,.74800003,.063000001,.106,.056000002,.083999999,.20299999,.29699999,.133,.223,.090999998,.122,.28299999,.133,.148,.484,.51599997,91100,89668,43345,292936,17966,275,18411,252,19029,36904,,.00572022,.0029495466,.045405876,.014120747,21
22,0,,,6,4,12,2014,MA,67.499107,1.4032919,0,.66911888,-.1507442,-.57237542,0,1,0,1,MASSACHUSETTS,-.39841056,0,,,6,4,12,6506500,.74000001,.064999998,.108,.059999999,.075000003,.211,.31200001,.14399999,.221,.092,.123,.27900001,.13500001,.15000001,.48500001,.51499999,90300,91408,42895,280794,17619,220,17614,342,21135,35795,,.0055014216,.0032482902,.04315592,.013878429,12
22,0,9,10,12,9,13,2015,MA,67.8424,1.0279322,0,1.1735176,-.13837555,-.57237542,0,1,1,0,MASSACHUSETTS,-.36661571,0,9,10,12,9,13,4730100,.73100001,.067000002,.111,.063000001,.075999998,.20299999,.27599999,.13500001,.21799999,.090999998,.125,.27500001,.138,.153,.48500001,.51499999,86900,92207,42959,254379,15896,212,15812,405,21135,32325,9,.0068338937,.0044681933,.053778779,.018371705,13
22,0,12,14,14,13,16,2016,MA,68.11779,1.0279322,0,1.6452537,-.11839135,-.57237542,0,1,1,0,MASSACHUSETTS,-.37721398,0,12,14,14,13,16,6570600,.72600001,.067000002,.114,.063000001,.067000002,.189,.264,.142,.21799999,.089000002,.127,.27000001,.138,.15800001,.486,.51499999,82900,95052,44117,229123,14349,161,15303,359,19608,30172,12,.0045919702,.0029842025,.034870941,.012616809,16
22,,3,,6,4,13,2017,MA,,.731502,0,1.7481681,-.14885901,-.57237542,0,1,1,0,MASSACHUSETTS,-.34541914,0,,,,,,6620600,.71700001,.068999998,.119,.064000003,.067000002,.164,.25299999,.15899999,.21600001,.086000003,.131,.26699999,.139,.162,.486,.51499999,77400,99031,46196,203844,13061,143,14233,395,17565,27832,,.0042038485,.0026530828,.030789355,.011690783,
23,9,,,13,,44,2013,MI,98.989822,1.7849526,1,-.8676374,-.45097452,-1.3509585,1,0,1,0,MICHIGAN,.3752639,0,,,4,,35,9664300,.76200002,.13600001,.046999998,.027000001,.127,.34400001,.27200001,.13,.23999999,.096000001,.107,.27000001,.139,.149,.48899999,.51099998,253700,59385,29629,573618,70252,858,74484,997,11527,146591,,.0151683,.0011927403,.059354324,.026251255,35
23,13,,,22,19,52,2014,MI,99.157669,1.7849526,1,-.52451771,-.45524317,-1.3509585,1,0,1,0,MICHIGAN,.3752639,0,,,9,6,39,9682700,.75999999,.13600001,.048,.028000001,.122,.322,.245,.15800001,.236,.096000001,.109,.26499999,.14,.154,.48899999,.51099998,256700,60317,29628,515558,66373,878,69659,971,10516,137881,,.014239933,.0010860607,.053245272,.0265112,39
23,20,16,20,19,16,43,2015,MI,99.177147,.65979522,1,-.28913164,-.44394043,-1.3509585,1,0,1,0,MICHIGAN,.36466563,0,-4,0,-1,-4,23,4730100,.75700003,.13600001,.048999999,.028999999,.12,.32699999,.233,.156,.235,.094999999,.111,.26100001,.141,.15899999,.48899999,.51099998,250200,60899,29678,443309,60200,781,63339,839,10516,125159,-4,.026460117,.0022232088,.093720853,.052895289,23
23,10,13,16,18,14,42,2016,MI,99.282997,.65979522,1,.020147249,-.42126578,-1.3509585,1,0,1,0,MICHIGAN,.35406736,0,3,6,8,4,32,9693500,.75599998,.13500001,.048999999,.028999999,.114,.29100001,.226,.20100001,.23199999,.093999997,.113,.257,.14300001,.162,.48899999,.51099998,,62251,30732,382878,54042,740,56297,788,9316,111867,3,.011540414,.00096105639,.039498426,,32
23,,14,,16,15,42,2017,MI,,.57790947,1,.08536569,-.49102679,-1.3509585,1,0,1,0,MICHIGAN,.35406736,0,,,,,,9720300,.75300002,.13500001,.050000001,.030999999,.109,.29699999,.211,.093999997,.23,.092,.114,.25299999,.14300001,.167,.49000001,.50999999,228100,64620,32163,334859,49030,684,50411,810,9051,100935,,.010383938,.00093114411,.034449451,.023466354,
24,1,,,13,,17,2013,MN,54.185211,.60115474,0,.42880663,-.48286775,-.44561738,0,1,0,1,MINNESOTA,-.52558994,0,,,12,,16,5287800,.81999999,.052999999,.048,.045000002,.082000002,.336,.244,.18000001,.249,.086999997,.125,.271,.131,.138,.493,.50700003,123500,73314,29896,193304,10903,30,11910,90,8214,22933,,.0043369643,.001553387,.036556602,.023355648,16
24,7,,,12,7,17,2014,MN,54.53109,.60115474,0,1.1074425,-.45370057,-.44561738,0,1,0,1,MINNESOTA,-.49379507,0,,,5,0,10,5330400,.815,.056000002,.050999999,.046999998,.079999998,.37400001,.207,.12899999,.24699999,.086999997,.127,.266,.133,.14,.495,.505,120500,74687,29873,175970,10524,56,11875,40,7546,22495,,.0042201336,.0014156536,.033012532,.022606183,10
24,6,12,13,14,12,14,2015,MN,54.824348,.19763154,0,1.2665797,-.4423261,-.44561738,0,0,0,1,MINNESOTA,-.48319679,0,6,7,8,6,8,4730100,.81099999,.057,.050999999,.048,.07,.33000001,.214,.168,.24600001,.085000001,.125,.26499999,.13500001,.14399999,.49700001,.50300002,121600,75507,30314,153069,9383,54,11441,55,7546,20933,6,.0044254879,.0015953151,.032360628,.025707701,8
24,11,14,14,14,14,23,2016,MN,55.19952,.19763154,0,1.4259312,-.42924514,-.44561738,0,0,0,1,MINNESOTA,-.46200022,0,3,3,3,3,12,5392900,.80699998,.057,.050999999,.048999999,.071000002,.28600001,.192,.141,.245,.085000001,.124,.26100001,.13600001,.149,.49599999,.50400001,119500,77618,30703,132959,8392,85,10490,59,7341,19026,3,.0035279719,.0013612342,.024654454,.022158764,12
24,,9,,10,10,23,2017,MN,,.18509951,0,1.6082002,-.45348665,-.44561738,1,0,0,1,MINNESOTA,-.40900883,0,,,,,,5446600,.80000001,.064000003,.052000001,.048,.07,.27900001,.234,.127,.244,.085000001,.124,.259,.13699999,.152,.49599999,.50400001,121900,80592,32743,118691,7364,90,9838,38,7668,17330,,.0031818014,.0014078508,.02179176,.022380935,
25,0,,,6,,22,2013,MS,29.904819,.013420156,0,-1.7191181,-.31378251,-.18683921,1,0,1,0,MISSISSIPPI,2.8976545,0,,,6,,22,2889200,.57599998,.37599999,.025,.0099999998,.15099999,.37799999,.331,.123,.26499999,.096000001,.113,.25999999,.127,.139,.47999999,.51999998,67400,48616,25800,140135,40869,391,39071,346,2403,80677,,.027923647,.00083171815,.048503045,.023328258,22
25,1,,,18,16,32,2014,MS,29.924,.013420156,0,-2.2898064,-.3213768,-.18683921,1,0,1,0,MISSISSIPPI,2.908253,0,,,17,15,31,2886800,.57599998,.375,.025,.0099999998,.13600001,.35100001,.285,.155,.26300001,.093999997,.112,.259,.12800001,.14399999,.48100001,.51899999,69700,49112,26384,138796,40548,382,38271,402,1983,79603,,.027574824,.00068691978,.048079535,.024144381,31
25,0,8,12,14,9,20,2015,MS,29.8939,-.85259211,0,-1.8061832,-.31407273,-.18683921,1,0,1,0,MISSISSIPPI,2.8976545,0,8,12,14,9,20,4730100,.57300001,.377,.027000001,.0099999998,.132,.345,.29800001,.141,.26300001,.093999997,.109,.257,.12800001,.148,.47799999,.52200001,71900,49283,26549,130561,39598,417,35584,377,1983,75976,8,.016062239,.00041923003,.027602164,.015200525,20
25,0,8,11,10,8,17,2016,MS,29.88726,-.85259211,0,-1.6924525,-.32527056,-.18683921,1,0,1,0,MISSISSIPPI,2.9294496,0,8,11,10,8,17,2887300,.57200003,.37599999,.028000001,.0099999998,.12899999,.31900001,.26300001,.103,.26199999,.093999997,.109,.255,.12899999,.15099999,.47600001,.52399999,65300,50403,27174,121296,36956,417,33816,321,1738,71510,8,.024767084,.00060194643,.042010184,.022616286,17
25,,17,,20,18,25,2017,MS,,-.71218473,0,-1.4416453,-.74876213,-.18683921,1,0,1,0,MISSISSIPPI,2.9294496,0,,,,,,2884500,.56900001,.377,.028000001,.0099999998,.119,.31299999,.17900001,.164,.259,.094999999,.105,.25400001,.131,.156,.47999999,.51999998,61300,52069,28347,110300,32948,540,30671,281,1472,64440,,.022340093,.00051031372,.038238864,.021251516,
26,19,,,27,,42,2013,MO,60.427109,.77776897,1,-.70592993,-.4278264,-.20002173,1,0,0,1,MISSOURI,.12090518,0,,,8,,23,5853100,.80599999,.112,.037999999,.017000001,.13699999,.29800001,.25299999,.191,.244,.093000002,.119,.264,.131,.149,.48699999,.51300001,114900,59548,31511,246509,27496,587,30299,269,8581,58651,,.010020502,.0014660608,.042115971,.019630624,23
26,15,,,28,24,51,2014,MO,60.609299,.77776897,1,-.029221715,-.42150247,-.20002173,1,0,0,1,MISSOURI,.14210173,0,,,13,9,36,5870200,.80199999,.114,.037999999,.017000001,.12899999,.28,.237,.156,.243,.090999998,.12,.26100001,.133,.152,.48699999,.51300001,109500,60313,31831,234561,26736,510,29225,226,6482,56697,,.0096584447,.0011042213,.039957922,.018653538,36
26,15,21,21,24,21,37,2015,MO,60.762039,.12662876,1,.24557386,-.42494309,-.20002173,1,0,0,1,MISSOURI,.14210173,0,6,6,9,6,22,4730100,.80199999,.113,.039000001,.018999999,.122,.27200001,.26699999,.121,.243,.093000002,.116,.257,.13600001,.155,.48800001,.51200002,106000,60797,31977,208408,24356,503,26646,224,6482,51729,6,.010936133,.0013703727,.044059958,.022409674,22
26,11,21,23,23,22,41,2016,MO,60.93,.12662876,1,-.20206665,-.42027777,-.20002173,1,0,0,1,MISSOURI,.13150346,0,10,12,12,11,30,5898000,.79799998,.113,.039999999,.018999999,.118,.23,.237,.153,.244,.086999997,.118,.25600001,.13699999,.15899999,.49000001,.50999999,105900,62242,32923,184682,22025,389,23490,287,6194,46191,10,.0078316377,.0010501865,.031312648,.01795524,30
26,,31,,35,33,55,2017,MO,,.16657759,1,-.001913503,-.48193115,-.20002173,1,0,1,0,MISSOURI,.12090518,0,,,,,,5921300,.79699999,.111,.041999999,.02,.112,.237,.17299999,.20200001,.241,.086000003,.122,.25,.13699999,.164,.48800001,.51200002,105400,64564,34948,161779,19812,308,20499,209,6037,40828,,.0068951077,.0010195397,.027321534,.017800145,
27,0,,,7,,10,2013,MT,10.14314,-.73484969,1,-1.3676454,-.60513401,-.49218196,1,0,0,1,MONTA,-1.055504,0,,,7,,10,986300,.87400001,0,.032000002,.0099999998,.148,0,.31,0,.234,.092,.111,.25,.15000001,.162,.49700001,.50300002,14800,57309,45919,34557,53,0,43,0,1878,96,,.000097333468,.001904086,.035037007,.015005576,10
27,1,,,6,6,6,2014,MT,10.22867,-.73484969,1,-.62122095,-.60488659,-.49218196,1,0,0,1,MONTA,-1.0237091,0,,,5,5,5,993700,.87,.0099999998,.033,.0099999998,.13500001,.35499999,.287,.32499999,.23100001,.096000001,.111,.245,.15099999,.167,.49599999,.50400001,14500,58190,36842,32500,54,0,105,0,1709,159,,.00016000806,.001719835,.032706048,.01459193,5
27,0,4,4,4,4,5,2015,MT,10.32073,-.84757662,1,-.58984327,-.56752652,-.49218196,1,0,0,1,MONTA,-1.0449057,0,4,4,4,4,5,4730100,.86900002,0,.035999998,.0099999998,.124,0,.147,0,.229,.092,.114,.243,.149,.17299999,.50199997,.498,14700,59004,31074,30065,21,0,132,0,1709,153,4,.000032346041,.00036130313,.0063561024,.0031077566,5
27,2,5,5,5,5,5,2016,MT,10.4252,-.84757662,1,.018433793,-.54851115,-.49218196,1,0,0,1,MONTA,-1.055504,0,3,3,3,3,3,1015100,.866,0,.035,.0099999998,.119,0,.14300001,0,.23199999,.092,.108,.23899999,.15099999,.178,.50199997,.498,15200,60564,28863,27253,9,0,141,0,1418,150,3,.00014776869,.0013969067,.026847601,.014973894,3
27,,6,,6,7,9,2017,MT,,-.82201356,1,.23390095,-.59203649,-.49218196,1,0,0,1,MONTA,-1.0449057,0,,,,,,1022600,.86500001,0,.035999998,.0099999998,.107,0,.226,0,.22499999,.093000002,.113,.241,.148,.18099999,.49599999,.50400001,15500,62747,31352,23183,6,0,189,0,1529,195,,.00019069039,.0014952082,.022670643,.015157442,
28,3,,,5,,9,2013,NE,18.685591,.51528835,1,-.33507371,-.69907826,1.3934002,1,0,1,0,NEBRASKA,-.61037618,0,,,2,,6,1811200,.80900002,.046,.098999999,.017999999,.102,.34200001,.22499999,.15899999,.264,.093000002,.123,.25400001,.127,.14,.49399999,.50599998,23200,65422,27577,51762,3060,0,3240,55,3145,6355,,.0035087236,.0017364179,.028578842,.012809187,6
28,1,,,6,6,11,2014,NE,18.811449,.51528835,1,-.003519868,-.69342637,1.3934002,1,0,1,0,NEBRASKA,-.59977788,0,,,5,5,10,1823700,.80599999,.046,.101,.018999999,.098999999,.296,.248,0,.266,.089000002,.122,.252,.12800001,.14300001,.498,.50199997,22500,66950,28376,49301,2811,18,3113,55,2744,5997,,.0032883699,.0015046335,.027033504,.012337555,10
28,1,8,9,10,8,16,2015,NE,18.937651,-.34221208,1,.38243622,-.69174528,1.3934002,1,0,1,0,NEBRASKA,-.58917958,0,7,8,9,7,15,4730100,.80199999,.048,.104,.02,.090999998,.32100001,.241,.207,.264,.093999997,.119,.249,.12899999,.146,.49599999,.50400001,22300,67891,29967,42687,2236,20,2483,26,2744,4765,7,.0010073783,.0005801146,.0090245446,.0047144881,15
28,2,7,8,8,7,16,2016,NE,19.071159,-.34221208,1,.26463607,-.69026631,1.3934002,1,0,1,0,NEBRASKA,-.59977788,0,5,6,6,5,14,1845000,.80000001,.044,.106,.023,.086999997,.28099999,.24600001,.197,.259,.093999997,.119,.25,.12899999,.149,.49599999,.50400001,23300,69541,30577,38258,1845,37,2185,34,2754,4101,5,.0022227643,.001492683,.020736044,.012628727,14
28,,0,,1,0,6,2017,NE,,-.36588502,1,.29087338,-.71671802,1.3934002,1,0,1,0,NEBRASKA,-.61037618,0,,,,,,1859200,.792,.043000001,.11,.025,.077,.27500001,.211,.207,.25999999,.090000004,.124,.244,.131,.152,.498,.50199997,24200,72289,31523,34908,1713,37,2046,31,2501,3827,,.0020584122,.0013452022,.018775817,.013016351,
29,5,,,13,,14,2013,NV,27.864639,-.0068828659,1,-1.2351738,2.7026598,-.40531966,0,1,1,0,NEVADA,-.22883807,0,,,8,,9,2745400,.52200001,.079000004,.27599999,.077,.108,.278,.22400001,.109,.25,.090999998,.126,.273,.122,.13699999,.49900001,.50099999,37500,67344,38637,162556,9036,121,10650,326,7039,20133,,.0073333578,.0025639252,.059210315,.013659212,9
29,11,,,22,22,27,2014,NV,28.33013,-.0068828659,1,-.75262165,2.7168417,-.40531966,0,1,1,0,NEVADA,-.21823978,0,,,11,11,16,2795200,.514,.079999998,.27900001,.077,.106,.26699999,.208,.1,.245,.093000002,.126,.27200001,.122,.142,.49900001,.50099999,37500,66937,37269,153654,9083,253,10619,287,8743,20242,,.0072416998,.003127862,.054970663,.013415855,16
29,17,19,19,20,19,22,2015,NV,28.83758,-.29167095,1,-.52419645,2.7430568,-.40531966,1,0,1,0,NEVADA,-.21823978,0,2,2,3,2,5,4730100,.50599998,.081,.28200001,.079999998,.104,.26699999,.205,.105,.243,.090000004,.126,.271,.124,.148,.49700001,.50300002,38300,66673,37566,137875,8141,276,10007,200,8743,18624,2,.0039373375,.0018483753,.029148431,.0080970805,5
29,4,14,15,15,14,19,2016,NV,29.400579,-.29167095,1,-.15762386,2.9476211,-.40531966,1,0,1,0,NEVADA,-.18644495,0,10,11,11,10,15,2890400,.49900001,.082999997,.285,.082999997,.094999999,.214,.189,.107,.242,.089000002,.127,.266,.125,.15099999,.498,.50199997,39200,68369,37435,124055,7855,280,9364,170,7398,17669,10,.0061129946,.0025595073,.042919666,.013562136,15
29,,16,,17,16,24,2017,NV,,-.19182424,1,-.037788998,3.0344322,-.40531966,0,1,1,0,NEVADA,-.14405182,0,,,,,,2946600,.48899999,.086999997,.289,.083999999,.090999998,.29499999,.15700001,.103,.23899999,.086999997,.127,.26800001,.125,.155,.49700001,.50300002,39300,70797,38846,107959,7924,293,8524,135,7833,16876,,.005727279,.002658318,.036638498,.013337405,
